#纬度,经度,学校,省份,层次,全国热度排名,类别,类别排名,网址,学校抓取编码
45.78163925,126.6887487,哈尔滨工程大学,黑龙江,普通本科,192,理工类,89,http://gkcx.eol.cn/schoolhtm/schoolTemple/school124.htm,124
46.5980954,125.1557899,东北石油大学,黑龙江,普通本科,289,理工类,119,http://gkcx.eol.cn/schoolhtm/schoolTemple/school446.htm,446
46.79199743,130.3684494,佳木斯大学,黑龙江,普通本科,402,综合类,94,http://gkcx.eol.cn/schoolhtm/schoolTemple/school422.htm,422
46.5939748,125.1749526,黑龙江八一农垦大学,黑龙江,普通本科,576,农林类,30,http://gkcx.eol.cn/schoolhtm/schoolTemple/school427.htm,427
45.74873346,126.7354452,东北农业大学,黑龙江,普通本科,363,农林类,19,http://gkcx.eol.cn/schoolhtm/schoolTemple/school137.htm,137
45.72658159,126.6447276,东北林业大学,黑龙江,普通本科,276,农林类,14,http://gkcx.eol.cn/schoolhtm/schoolTemple/school419.htm,419
45.70832405,126.6269597,哈尔滨医科大学,黑龙江,普通本科,262,医药类,7,http://gkcx.eol.cn/schoolhtm/schoolTemple/school429.htm,429
45.73207168,126.6547979,黑龙江中医药大学,黑龙江,普通本科,531,医药类,45,http://gkcx.eol.cn/schoolhtm/schoolTemple/school441.htm,441
44.61068711,129.5863553,牡丹江医学院,黑龙江,普通本科,801,医药类,84,http://gkcx.eol.cn/schoolhtm/schoolTemple/school453.htm,453
45.730612,126.6282261,哈尔滨师范大学,黑龙江,普通本科,342,师范类,25,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1062.htm,1062
47.3595604,123.9367697,齐齐哈尔大学,黑龙江,普通本科,423,综合类,104,http://gkcx.eol.cn/schoolhtm/schoolTemple/school424.htm,424
44.59503191,129.5702743,牡丹江师范学院,黑龙江,普通本科,748,师范类,92,http://gkcx.eol.cn/schoolhtm/schoolTemple/school442.htm,442
45.71255998,126.6132292,哈尔滨学院,黑龙江,普通本科,565,综合类,139,http://gkcx.eol.cn/schoolhtm/schoolTemple/school447.htm,447
46.64590124,124.8687827,大庆师范学院,黑龙江,普通本科,868,师范类,110,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1012.htm,1012
46.63039913,126.9839611,绥化学院,黑龙江,普通本科,848,综合类,223,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1063.htm,1063
47.32162443,123.981116,齐齐哈尔高等师范专科学校,黑龙江,高职高专,2214,师范类,197,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2190.htm,2190
45.74352173,126.6118221,哈尔滨商业大学,黑龙江,普通本科,263,财经类,33,http://gkcx.eol.cn/schoolhtm/schoolTemple/school444.htm,444
45.76622989,126.6838809,哈尔滨体育学院,黑龙江,普通本科,1583,体育类,15,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2189.htm,2189
45.7290467,126.7429237,哈尔滨金融学院,黑龙江,普通本科,599,财经类,53,http://gkcx.eol.cn/schoolhtm/schoolTemple/school711.htm,711
31.20293953,121.4632953,复旦大学,上海,普通本科,13,综合类,9,http://gkcx.eol.cn/schoolhtm/schoolTemple/school132.htm,132
30.7399939,120.7890747,同济大学,上海,普通本科,24,理工类,7,http://gkcx.eol.cn/schoolhtm/schoolTemple/school73.htm,73
31.21787372,121.476461,上海交通大学医学院,上海,普通本科,616,医药类,59,http://gkcx.eol.cn/schoolhtm/schoolTemple/school75.htm,75
31.20443292,121.4413488,上海交通大学,上海,普通本科,45,综合类,27,http://gkcx.eol.cn/schoolhtm/schoolTemple/school125.htm,125
31.15024054,121.4310014,华东理工大学,上海,普通本科,74,理工类,30,http://gkcx.eol.cn/schoolhtm/schoolTemple/school133.htm,133
23.14310029,113.3430743,上海理工大学,上海,普通本科,89,理工类,39,http://gkcx.eol.cn/schoolhtm/schoolTemple/school307.htm,307
31.24644041,121.5450235,上海海事大学,上海,普通本科,141,理工类,64,http://gkcx.eol.cn/schoolhtm/schoolTemple/school313.htm,313
31.21303284,121.4202446,东华大学,上海,普通本科,137,理工类,61,http://gkcx.eol.cn/schoolhtm/schoolTemple/school135.htm,135
31.27909578,121.5530562,上海电力学院,上海,普通本科,285,理工类,118,http://gkcx.eol.cn/schoolhtm/schoolTemple/school317.htm,317
31.24916171,121.4878995,上海应用技术大学,上海,普通本科,322,理工类,132,http://gkcx.eol.cn/schoolhtm/schoolTemple/school315.htm,315
31.20517923,121.461506,上海健康医学院,上海,普通本科,2803,医药类,193,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3194.htm,3194
31.25761281,121.4898959,上海海洋大学,上海,普通本科,268,农林类,12,http://gkcx.eol.cn/schoolhtm/schoolTemple/school309.htm,309
31.22870991,121.484984,上海中医药大学,上海,普通本科,22,医药类,1,http://gkcx.eol.cn/schoolhtm/schoolTemple/school310.htm,310
31.21648422,121.4069014,华东师范大学,上海,普通本科,58,师范类,2,http://gkcx.eol.cn/schoolhtm/schoolTemple/school131.htm,131
31.16777441,121.4258353,上海师范大学,上海,普通本科,151,综合类,733,http://gkcx.eol.cn/schoolhtm/schoolTemple/school311.htm,311
31.28211933,121.4890313,上海外国语大学,上海,普通本科,216,语言类,4,http://gkcx.eol.cn/schoolhtm/schoolTemple/school136.htm,136
31.28725891,121.4877894,上海财经大学,上海,普通本科,47,财经类,3,http://gkcx.eol.cn/schoolhtm/schoolTemple/school130.htm,130
31.17446563,121.5833416,上海海关学院,上海,普通本科,290,财经类,34,http://gkcx.eol.cn/schoolhtm/schoolTemple/school655.htm,655
30.8796543,121.6828381,上海旅游高等专科学校,上海,高职高专,1016,财经类,90,http://gkcx.eol.cn/schoolhtm/schoolTemple/school2362.htm,2362
31.23471265,121.4236611,华东政法大学,上海,普通本科,266,政法类,5,http://gkcx.eol.cn/schoolhtm/schoolTemple/school323.htm,323
31.31747579,121.5321828,上海体育学院,上海,普通本科,784,体育类,2,http://gkcx.eol.cn/schoolhtm/schoolTemple/school324.htm,324
31.21970935,121.4607941,上海音乐学院,上海,普通本科,873,艺术类,10,http://gkcx.eol.cn/schoolhtm/schoolTemple/school326.htm,326
31.22306786,121.4469612,上海戏剧学院,上海,普通本科,1067,艺术类,14,http://gkcx.eol.cn/schoolhtm/schoolTemple/school327.htm,327
31.28199335,121.4647316,上海大学,上海,普通本科,33,综合类,22,http://gkcx.eol.cn/schoolhtm/schoolTemple/school76.htm,76
32.06150696,118.7861465,南京大学,江苏,普通本科,36,综合类,24,http://gkcx.eol.cn/schoolhtm/schoolTemple/school111.htm,111
31.31146864,120.6469555,苏州大学,江苏,普通本科,16,综合类,11,http://gkcx.eol.cn/schoolhtm/schoolTemple/school118.htm,118
32.06252934,118.8049986,东南大学,江苏,普通本科,26,综合类,16,http://gkcx.eol.cn/schoolhtm/schoolTemple/school109.htm,109
32.0412028,118.8280685,南京航空航天大学,江苏,普通本科,98,理工类,44,http://gkcx.eol.cn/schoolhtm/schoolTemple/school77.htm,77
32.0353885,118.8626041,南京理工大学,江苏,普通本科,84,理工类,36,http://gkcx.eol.cn/schoolhtm/schoolTemple/school112.htm,112
32.20804603,119.4571244,江苏科技大学,江苏,普通本科,251,理工类,109,http://gkcx.eol.cn/schoolhtm/schoolTemple/school161.htm,161
38.52059285,106.1613634,中国矿业大学,江苏,普通本科,147,综合类,769,http://gkcx.eol.cn/schoolhtm/schoolTemple/school110.htm,110
40.0031362,116.3568806,中国矿业大学(北京),北京,普通本科,678,理工类,216,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1006.htm,1006
32.085391,118.781721,南京工业大学,江苏,普通本科,211,理工类,94,http://gkcx.eol.cn/schoolhtm/schoolTemple/school171.htm,171
31.78933769,119.9145787,常州大学,江苏,普通本科,486,理工类,178,http://gkcx.eol.cn/schoolhtm/schoolTemple/school156.htm,156
32.08660882,118.7772825,南京邮电大学,江苏,普通本科,140,理工类,63,http://gkcx.eol.cn/schoolhtm/schoolTemple/school160.htm,160
32.062333,118.7670008,河海大学,江苏,普通本科,79,理工类,33,http://gkcx.eol.cn/schoolhtm/schoolTemple/school116.htm,116
31.49402177,120.2797773,江南大学,江苏,普通本科,43,综合类,26,http://gkcx.eol.cn/schoolhtm/schoolTemple/school86.htm,86
32.08386948,118.8247825,南京林业大学,江苏,普通本科,334,农林类,16,http://gkcx.eol.cn/schoolhtm/schoolTemple/school169.htm,169
32.20566722,119.5207048,江苏大学,江苏,普通本科,193,综合类,53,http://gkcx.eol.cn/schoolhtm/schoolTemple/school170.htm,170
32.02500924,118.7528489,南京信息工程大学,江苏,普通本科,261,理工类,113,http://gkcx.eol.cn/schoolhtm/schoolTemple/school166.htm,166
32.13413542,118.8298582,南京城市职业学院,江苏,高职高专,2728,综合类,696,http://gkcx.eol.cn/schoolhtm/schoolTemple/school3143.htm,3143
31.97886158,120.9159314,南通大学,江苏,普通本科,228,综合类,61,http://gkcx.eol.cn/schoolhtm/schoolTemple/school787.htm,787
33.38858986,120.2074738,盐城工学院,江苏,普通本科,700,理工类,222,http://gkcx.eol.cn/schoolhtm/schoolTemple/school154.htm,154
32.03979124,118.8511907,南京农业大学,江苏,普通本科,223,农林类,9,http://gkcx.eol.cn/schoolhtm/schoolTemple/school113.htm,113
32.05059768,118.7811612,南京医科大学,江苏,普通本科,485,医药类,37,http://gkcx.eol.cn/schoolhtm/schoolTemple/school168.htm,168
34.27155343,117.1881066,徐州医科大学,江苏,普通本科,644,医药类,63,http://gkcx.eol.cn/schoolhtm/schoolTemple/school158.htm,158
32.04999796,118.7736584,南京中医药大学,江苏,普通本科,473,医药类,35,http://gkcx.eol.cn/schoolhtm/schoolTemple/school162.htm,162
29.54221783,106.5321198,中国药科大学,江苏,普通本科,225,医药类,4,http://gkcx.eol.cn/schoolhtm/schoolTemple/school117.htm,117
32.05968997,118.7768609,南京师范大学,江苏,普通本科,177,师范类,9,http://gkcx.eol.cn/schoolhtm/schoolTemple/school115.htm,115
33.64757037,119.0136211,淮阴师范学院,江苏,普通本科,756,师范类,95,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1064.htm,1064
33.39086003,120.1631022,盐城师范学院,江苏,普通本科,706,师范类,85,http://gkcx.eol.cn/schoolhtm/schoolTemple/school153.htm,153
32.08997487,118.7688371,南京财经大学,江苏,普通本科,88,财经类,8,http://gkcx.eol.cn/schoolhtm/schoolTemple/school164.htm,164
31.99752737,118.76582,江苏警官学院,江苏,普通本科,658,政法类,14,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1118.htm,1118
32.04908891,118.8737229,南京体育学院,江苏,普通本科,1262,体育类,12,http://gkcx.eol.cn/schoolhtm/schoolTemple/school182.htm,182
32.06731401,118.7609078,南京艺术学院,江苏,普通本科,815,艺术类,5,http://gkcx.eol.cn/schoolhtm/schoolTemple/school149.htm,149
31.25445822,120.5812677,苏州科技大学,江苏,普通本科,303,理工类,126,http://gkcx.eol.cn/schoolhtm/schoolTemple/school163.htm,163
31.64285626,120.7409555,常熟理工学院,江苏,普通本科,807,理工类,245,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1182.htm,1182
30.31240132,120.0992363,浙江大学,浙江,普通本科,8,综合类,7,http://gkcx.eol.cn/schoolhtm/schoolTemple/school114.htm,114
30.31956717,120.3504313,杭州电子科技大学,浙江,普通本科,236,理工类,102,http://gkcx.eol.cn/schoolhtm/schoolTemple/school159.htm,159
30.29881176,120.1718926,浙江工业大学,浙江,普通本科,126,理工类,56,http://gkcx.eol.cn/schoolhtm/schoolTemple/school242.htm,242
30.29542269,120.1432203,浙江理工大学,浙江,普通本科,142,理工类,65,http://gkcx.eol.cn/schoolhtm/schoolTemple/school243.htm,243
29.15949412,119.9572024,浙江海洋大学,浙江,普通本科,516,农林类,28,http://gkcx.eol.cn/schoolhtm/schoolTemple/school248.htm,248
30.26207529,119.7355391,浙江农林大学,浙江,普通本科,425,农林类,22,http://gkcx.eol.cn/schoolhtm/schoolTemple/school249.htm,249
30.18358634,120.1545647,浙江中医药大学,浙江,普通本科,593,医药类,56,http://gkcx.eol.cn/schoolhtm/schoolTemple/school250.htm,250
29.14194373,119.652919,浙江师范大学,浙江,普通本科,328,师范类,22,http://gkcx.eol.cn/schoolhtm/schoolTemple/school241.htm,241
30.2635187,120.1804968,杭州师范大学,浙江,普通本科,295,师范类,19,http://gkcx.eol.cn/schoolhtm/schoolTemple/school252.htm,252
30.8787931,120.1284671,湖州师范学院,浙江,普通本科,752,师范类,93,http://gkcx.eol.cn/schoolhtm/schoolTemple/school253.htm,253
29.99572276,120.58055,绍兴文理学院,浙江,普通本科,580,师范类,60,http://gkcx.eol.cn/schoolhtm/schoolTemple/school255.htm,255
28.65887397,121.397922,台州学院,浙江,普通本科,559,综合类,136,http://gkcx.eol.cn/schoolhtm/schoolTemple/school254.htm,254
27.924528,120.7035635,温州大学,浙江,普通本科,407,综合类,97,http://gkcx.eol.cn/schoolhtm/schoolTemple/school256.htm,256
28.46310326,119.9105939,丽水学院,浙江,普通本科,375,师范类,30,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1255.htm,1255
30.2915061,120.1454849,浙江工商大学,浙江,普通本科,226,财经类,27,http://gkcx.eol.cn/schoolhtm/schoolTemple/school257.htm,257
30.75167066,120.7372209,嘉兴学院,浙江,普通本科,409,综合类,98,http://gkcx.eol.cn/schoolhtm/schoolTemple/school244.htm,244
30.6650854,104.0610448,中国美术学院,浙江,普通本科,1153,艺术类,19,http://gkcx.eol.cn/schoolhtm/schoolTemple/school259.htm,259
37.55033947,104.1141293,中国计量大学,浙江,普通本科,112,理工类,49,http://gkcx.eol.cn/schoolhtm/schoolTemple/school247.htm,247
31.88155734,117.3431631,安徽大学,安徽,普通本科,135,综合类,47,http://gkcx.eol.cn/schoolhtm/schoolTemple/school67.htm,67
31.12970251,121.5523567,中国科学技术大学,安徽,普通本科,246,理工类,107,http://gkcx.eol.cn/schoolhtm/schoolTemple/school66.htm,66
31.87909952,117.2846367,合肥工业大学,安徽,普通本科,59,理工类,20,http://gkcx.eol.cn/schoolhtm/schoolTemple/school63.htm,63
31.69716166,118.5182588,安徽工业大学,安徽,普通本科,314,理工类,129,http://gkcx.eol.cn/schoolhtm/schoolTemple/school69.htm,69
32.63963426,117.0172509,安徽理工大学,安徽,普通本科,188,理工类,87,http://gkcx.eol.cn/schoolhtm/schoolTemple/school68.htm,68
31.34485276,118.4180485,安徽工程大学,安徽,普通本科,343,理工类,138,http://gkcx.eol.cn/schoolhtm/schoolTemple/school316.htm,316
31.86668046,117.264855,安徽农业大学,安徽,普通本科,399,农林类,20,http://gkcx.eol.cn/schoolhtm/schoolTemple/school70.htm,70
31.85553327,117.2692147,安徽医科大学,安徽,普通本科,401,医药类,27,http://gkcx.eol.cn/schoolhtm/schoolTemple/school72.htm,72
32.95737882,117.3804159,蚌埠医学院,安徽,普通本科,607,医药类,57,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1022.htm,1022
31.34857904,118.3802469,皖南医学院,安徽,普通本科,588,医药类,54,http://gkcx.eol.cn/schoolhtm/schoolTemple/school325.htm,325
31.3397124,118.3811832,安徽师范大学,安徽,普通本科,413,师范类,39,http://gkcx.eol.cn/schoolhtm/schoolTemple/school314.htm,314
32.8997076,115.7928073,阜阳师范学院,安徽,普通本科,665,师范类,76,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1023.htm,1023
30.53789782,117.0587388,安庆师范大学,安徽,普通本科,608,师范类,66,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1024.htm,1024
33.98913502,116.8173784,淮北师范大学,安徽,普通本科,449,综合类,740,http://gkcx.eol.cn/schoolhtm/schoolTemple/school328.htm,328
29.72012344,118.2984577,黄山学院,安徽,普通本科,662,综合类,171,http://gkcx.eol.cn/schoolhtm/schoolTemple/school341.htm,341
31.76721118,116.4901638,皖西学院,安徽,普通本科,724,综合类,746,http://gkcx.eol.cn/schoolhtm/schoolTemple/school337.htm,337
32.28163415,118.3185565,滁州学院,安徽,普通本科,775,综合类,198,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1247.htm,1247
32.95355043,117.3838663,安徽财经大学,安徽,普通本科,125,财经类,14,http://gkcx.eol.cn/schoolhtm/schoolTemple/school335.htm,335
33.63563827,117.0002236,宿州学院,安徽,普通本科,780,综合类,201,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1180.htm,1180
31.65590253,117.935824,巢湖学院,安徽,普通本科,803,综合类,738,http://gkcx.eol.cn/schoolhtm/schoolTemple/school339.htm,339
32.64960046,117.0181974,淮南师范学院,安徽,普通本科,726,师范类,88,http://gkcx.eol.cn/schoolhtm/schoolTemple/school333.htm,333
30.94077406,117.8329405,铜陵学院,安徽,普通本科,594,财经类,51,http://gkcx.eol.cn/schoolhtm/schoolTemple/school340.htm,340
24.44459266,118.101011,厦门大学,福建,普通本科,1,综合类,1,http://gkcx.eol.cn/schoolhtm/schoolTemple/school102.htm,102
24.94022857,118.6517593,华侨大学,福建,普通本科,161,其它,50,http://gkcx.eol.cn/schoolhtm/schoolTemple/school465.htm,465
24.45153097,118.067763,福州大学,福建,普通本科,143,理工类,66,http://gkcx.eol.cn/schoolhtm/schoolTemple/school103.htm,103
26.03668604,119.3152568,福建工程学院,福建,普通本科,284,理工类,117,http://gkcx.eol.cn/schoolhtm/schoolTemple/school474.htm,474
26.09080102,119.245098,福建农林大学,福建,普通本科,346,农林类,18,http://gkcx.eol.cn/schoolhtm/schoolTemple/school468.htm,468
24.5884696,118.1012995,集美大学,福建,普通本科,85,综合类,37,http://gkcx.eol.cn/schoolhtm/schoolTemple/school471.htm,471
26.0772756,119.3060198,福建医科大学,福建,普通本科,380,医药类,21,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1020.htm,1020
26.11276568,119.3093538,福建中医药大学,福建,普通本科,646,医药类,64,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1021.htm,1021
26.04213412,119.3156928,福建师范大学,福建,普通本科,256,师范类,17,http://gkcx.eol.cn/schoolhtm/schoolTemple/school473.htm,473
26.07122937,119.2870343,闽江学院,福建,普通本科,349,理工类,141,http://gkcx.eol.cn/schoolhtm/schoolTemple/school477.htm,477
27.73283904,118.0109841,武夷学院,福建,普通本科,603,综合类,150,http://gkcx.eol.cn/schoolhtm/schoolTemple/school1858.htm,1858
